TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
休日に受診した患者延べ数,休日に受診した患者延べ数_うち診察後直ちに入院となった患者延べ数,夜間・時間外に受診した患者延べ数,夜間・時間外に受診した患者延べ数_うち診察後直ちに入院となった患者延べ数,救急車の受入件数,施設全体_医師_常勤,施設全体_医師_非常勤,,,,,,,,,,,,,うち、予定外の救急医療入院の患者（年間）,在棟患者延べ数（年間）,退棟患者数（年間）,新規入棟患者数（年間）.1,うち、院内の他病棟からの転棟（年間）,うち、家庭からの入院（年間）,うち、他の病院、診療所からの転院（年間）,うち、介護施設、福祉施設からの入院（年間）,うち、介護医療院からの入院（年間）,うち、院内の出生（年間）,うち、その他（年間）,構想区域人口
433,73,433,168,708,26,5.8,,,,,,,,,,,,,,,,,,,,,,,,
433,73,433,168,708,26,5.8,,,,,,,,,,,,,,,,,,,,,,,,
433,73,433,168,708,26,5.8,,,,,,,,,,,,,,,,,,,,,,,,
1537,351,2674,721,2282,98,0,,,,,,,,,,,,,,,,,,,,,,,,
1537,351,2674,721,2282,98,0.8,,,,,,,,,,,,,,,,,,,,,,,,
1537,351,2674,721,2282,98,0,,,,,,,,,,,,,,,,,,,,,,,,
1537,351,2674,721,2282,98,0,,,,,,,,,,,,,,,,,,,,,,,,
1537,351,2674,721,2282,98,0.8,,,,,,,,,,,,,,,,,,,,,,,,
1537,351,2674,721,2282,98,0.8,,,,,,,,,,,,,,,,,,,,,,,,
1537,351,2674,721,2282,98,0,,,,,,,,,,,,,,,,,,,,,,,,
1537,351,2674,721,2282,98,0.8,,,,,,,,,,,,,,,,,,,,,,,,
1537,351,2674,721,2282,98,0,,,,,,,,,,,,,,,,,,,,,,,,
1537,351,2674,721,2282,98,0.8,,,,,,,,,,,,,,,,,,,,,,,,
50,40,522,100,67,21,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,8,3,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,8,3,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,8,3,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,8,3,,,,,,,,,,,,,,,,,,,,,,,,
320,71,524,127,157,12,0,,,,,,,,,,,,,,,,,,,,,,,,
320,71,524,127,157,12,0,,,,,,,,,,,,,,,,,,,,,,,,
320,71,524,127,157,12,0,,,,,,,,,,,,,,,,,,,,,,,,
191,58,632,192,357,15,0,,,,,,,,,,,,,,,,,,,,,,,,
191,58,632,192,357,15,0,,,,,,,,,,,,,,,,,,,,,,,,
191,58,632,192,357,15,0,,,,,,,,,,,,,,,,,,,,,,,,
191,58,632,192,357,15,0,,,,,,,,,,,,,,,,,,,,,,,,
1600,173,886,454,1562,5,13,,,,,,,,,,,,,,,,,,,,,,,,
1600,173,886,454,1562,5,13,,,,,,,,,,,,,,,,,,,,,,,,
1600,173,886,454,1562,5,13,,,,,,,,,,,,,,,,,,,,,,,,
2926,616,1464,488,2129,65,8.9,,,,,,,,,,,,,,,,,,,,,,,,
2926,616,1464,488,2129,65,8.9,,,,,,,,,,,,,,,,,,,,,,,,
2926,616,1464,488,2129,65,8.9,,,,,,,,,,,,,,,,,,,,,,,,
2926,616,1464,488,2129,65,8.9,,,,,,,,,,,,,,,,,,,,,,,,
2926,616,1464,488,2129,65,8.9,,,,,,,,,,,,,,,,,,,,,,,,
2926,616,1464,488,2129,65,8.9,,,,,,,,,,,,,,,,,,,,,,,,
2926,616,1464,488,2129,65,8.9,,,,,,,,,,,,,,,,,,,,,,,,
2926,616,1464,488,2129,65,8,,,,,,,,,,,,,,,,,,,,,,,,
1153,87,2042,254,839,4,4.3,,,,,,,,,,,,,,,,,,,,,,,,
830,93,2676,206,896,5,6.2,,,,,,,,,,,,,,,,,,,,,,,,
830,93,2676,206,896,5,6,,,,,,,,,,,,,,,,,,,,,,,,
858,247,1655,411,1876,44,4.3,,,,,,,,,,,,,,,,,,,,,,,,
858,247,1655,411,1876,44,4.3,,,,,,,,,,,,,,,,,,,,,,,,
858,247,1655,411,1876,44,4,,,,,,,,,,,,,,,,,,,,,,,,
858,247,1655,411,1876,44,4.3,,,,,,,,,,,,,,,,,,,,,,,,
481,60,502,101,310,17,6.6,,,,,,,,,,,,,,,,,,,,,,,,
481,60,502,101,310,17,6.6,,,,,,,,,,,,,,,,,,,,,,,,
481,60,502,101,310,17,6.6,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,4,4.6,,,,,,,,,,,,,,,,,,,,,,,,
200,60,591,200,396,11,2.2,,,,,,,,,,,,,,,,,,,,,,,,
200,60,591,200,396,11,2.2,,,,,,,,,,,,,,,,,,,,,,,,
1308,179,2714,607,2202,30,13.3,,,,,,,,,,,,,,,,,,,,,,,,
1308,179,2714,607,2202,30,13.3,,,,,,,,,,,,,,,,,,,,,,,,
1308,179,2714,607,2202,30,13,,,,,,,,,,,,,,,,,,,,,,,,
1308,179,2714,607,2202,30,13,,,,,,,,,,,,,,,,,,,,,,,,
1308,179,2714,607,2202,30,13.3,,,,,,,,,,,,,,,,,,,,,,,,
1308,179,2714,607,2202,30,13,,,,,,,,,,,,,,,,,,,,,,,,
1308,179,2714,607,2202,30,13.3,,,,,,,,,,,,,,,,,,,,,,,,
4388,1171,5787,1849,5839,533,59.7,,,,,,,,,,,,,,,,,,,,,,,,
4388,1171,5787,1849,5839,533,59.7,,,,,,,,,,,,,,,,,,,,,,,,
4388,1171,5787,1849,5839,533,59.7,,,,,,,,,,,,,,,,,,,,,,,,
4388,1171,5787,1849,5839,533,59.7,,,,,,,,,,,,,,,,,,,,,,,,
4388,1171,5787,1849,5839,533,59.7,,,,,,,,,,,,,,,,,,,,,,,,
4388,1171,5787,1849,5839,533,59.7,,,,,,,,,,,,,,,,,,,,,,,,
4388,1171,5787,1849,5839,533,59.7,,,,,,,,,,,,,,,,,,,,,,,,
4388,1171,5787,1849,5839,533,59.7,,,,,,,,,,,,,,,,,,,,,,,,
4388,1171,5787,1849,5839,533,59.7,,,,,,,,,,,,,,,,,,,,,,,,
4388,1171,5787,1849,5839,533,59.7,,,,,,,,,,,,,,,,,,,,,,,,
4388,1171,5787,1849,5839,533,59.7,,,,,,,,,,,,,,,,,,,,,,,,
4388,1171,5787,1849,5839,533,59.7,,,,,,,,,,,,,,,,,,,,,,,,
4388,1171,5787,1849,5839,533,59.7,,,,,,,,,,,,,,,,,,,,,,,,
4388,1171,5787,1849,5839,533,59.7,,,,,,,,,,,,,,,,,,,,,,,,
4388,1171,5787,1849,5839,533,59,,,,,,,,,,,,,,,,,,,,,,,,
4388,1171,5787,1849,5839,533,59,,,,,,,,,,,,,,,,,,,,,,,,
4388,1171,5787,1849,5839,533,59,,,,,,,,,,,,,,,,,,,,,,,,
4388,1171,5787,1849,5839,533,59.7,,,,,,,,,,,,,,,,,,,,,,,,
4388,1171,5787,1849,5839,533,59.7,,,,,,,,,,,,,,,,,,,,,,,,
4388,1171,5787,1849,5839,533,59.7,,,,,,,,,,,,,,,,,,,,,,,,
4388,1171,5787,1849,5839,533,59.7,,,,,,,,,,,,,,,,,,,,,,,,
4388,1171,5787,1849,5839,533,59,,,,,,,,,,,,,,,,,,,,,,,,
4388,1171,5787,1849,5839,533,59,,,,,,,,,,,,,,,,,,,,,,,,
531,108,549,97,553,14,5.5,,,,,,,,,,,,,,,,,,,,,,,,
531,108,549,97,553,14,5.5,,,,,,,,,,,,,,,,,,,,,,,,
531,108,549,97,553,14,5.5,,,,,,,,,,,,,,,,,,,,,,,,
531,108,549,97,553,14,5.5,,,,,,,,,,,,,,,,,,,,,,,,
62,45,215,60,55,20,8.9,,,,,,,,,,,,,,,,,,,,,,,,
62,45,215,60,55,20,8,,,,,,,,,,,,,,,,,,,,,,,,
62,45,215,60,55,20,8,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,
572,35,50,0,224,16,4,,,,,,,,,,,,,,,,,,,,,,,,
572,35,50,0,224,16,4,,,,,,,,,,,,,,,,,,,,,,,,
1277,191,3204,733,2977,31,10.1,,,,,,,,,,,,,,,,,,,,,,,,
1277,191,3204,733,2977,31,10.1,,,,,,,,,,,,,,,,,,,,,,,,
1277,191,3204,733,2977,31,10.1,,,,,,,,,,,,,,,,,,,,,,,,
1277,191,3204,733,2977,31,10,,,,,,,,,,,,,,,,,,,,,,,,
1277,191,3204,733,2977,31,10,,,,,,,,,,,,,,,,,,,,,,,,
1277,191,3204,733,2977,31,10,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,5.3,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,
20,0,0,0,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
20,0,0,0,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
2674,614,4694,1076,3564,74,10.2,,,,,,,,,,,,,,,,,,,,,,,,
2674,614,4694,1076,3564,74,10.2,,,,,,,,,,,,,,,,,,,,,,,,
2674,614,4694,1076,3564,74,10.2,,,,,,,,,,,,,,,,,,,,,,,,
2674,614,4694,1076,3564,74,10.2,,,,,,,,,,,,,,,,,,,,,,,,
2674,614,4694,1076,3564,74,10,,,,,,,,,,,,,,,,,,,,,,,,
2674,614,4694,1076,3564,74,10.2,,,,,,,,,,,,,,,,,,,,,,,,
19,0,1307,50,10,3,3,,,,,,,,,,,,,,,,,,,,,,,,
19,0,1307,50,10,3,3,,,,,,,,,,,,,,,,,,,,,,,,
19,0,1307,50,10,3,3,,,,,,,,,,,,,,,,,,,,,,,,
67,60,60,50,60,4,2.5,,,,,,,,,,,,,,,,,,,,,,,,
67,60,60,50,60,4,2,,,,,,,,,,,,,,,,,,,,,,,,
55,35,55,20,35,4,3,,,,,,,,,,,,,,,,,,,,,,,,
55,35,55,20,35,4,3.2,,,,,,,,,,,,,,,,,,,,,,,,
76,60,60,50,103,11,5.2,,,,,,,,,,,,,,,,,,,,,,,,
76,60,60,50,103,11,5.2,,,,,,,,,,,,,,,,,,,,,,,,
76,60,60,50,103,11,5.2,,,,,,,,,,,,,,,,,,,,,,,,
76,60,60,50,103,11,5.2,,,,,,,,,,,,,,,,,,,,,,,,
25,5,30,15,15,3,4.3,,,,,,,,,,,,,,,,,,,,,,,,
25,5,30,15,15,3,4,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,
89,55,71,55,113,3,5.1,,,,,,,,,,,,,,,,,,,,,,,,
89,55,71,55,113,3,5.1,,,,,,,,,,,,,,,,,,,,,,,,
245,65,454,109,487,8,1.8,,,,,,,,,,,,,,,,,,,,,,,,
245,65,454,109,487,8,1.8,,,,,,,,,,,,,,,,,,,,,,,,
233,50,182,45,326,6,3.1,,,,,,,,,,,,,,,,,,,,,,,,
233,50,182,45,326,6,3.1,,,,,,,,,,,,,,,,,,,,,,,,
270,65,749,112,402,12,6,,,,,,,,,,,,,,,,,,,,,,,,
270,65,749,112,402,12,6.7,,,,,,,,,,,,,,,,,,,,,,,,
270,65,749,112,402,12,6.7,,,,,,,,,,,,,,,,,,,,,,,,
270,65,749,112,402,12,6.7,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,0,30,5,4,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,0,30,5,4.1,,,,,,,,,,,,,,,,,,,,,,,,
53,30,95,45,55,8,4.1,,,,,,,,,,,,,,,,,,,,,,,,
53,30,95,45,55,8,4.1,,,,,,,,,,,,,,,,,,,,,,,,
53,30,95,45,55,8,4.1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,1.8,,,,,,,,,,,,,,,,,,,,,,,,
5,0,20,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,
529,60,292,60,274,5,4.3,,,,,,,,,,,,,,,,,,,,,,,,
529,60,292,60,274,5,4.3,,,,,,,,,,,,,,,,,,,,,,,,
656,25,55,35,55,4,4.5,,,,,,,,,,,,,,,,,,,,,,,,
2656,837,4478,1542,5912,408,6.5,,,,,,,,,,,,,,,,,,,,,,,,
2656,837,4478,1542,5912,408,6.5,,,,,,,,,,,,,,,,,,,,,,,,
2656,837,4478,1542,5912,408,6.5,,,,,,,,,,,,,,,,,,,,,,,,
2656,837,4478,1542,5912,408,6.5,,,,,,,,,,,,,,,,,,,,,,,,
2656,837,4478,1542,5912,408,6.5,,,,,,,,,,,,,,,,,,,,,,,,
2656,837,4478,1542,5912,408,6.5,,,,,,,,,,,,,,,,,,,,,,,,
2656,837,4478,1542,5912,408,6,,,,,,,,,,,,,,,,,,,,,,,,
2656,837,4478,1542,5912,408,6,,,,,,,,,,,,,,,,,,,,,,,,
2656,837,4478,1542,5912,408,6.5,,,,,,,,,,,,,,,,,,,,,,,,
2656,837,4478,1542,5912,408,6,,,,,,,,,,,,,,,,,,,,,,,,
2656,837,4478,1542,5912,408,6,,,,,,,,,,,,,,,,,,,,,,,,
2656,837,4478,1542,5912,408,6,,,,,,,,,,,,,,,,,,,,,,,,
2656,837,4478,1542,5912,408,6.5,,,,,,,,,,,,,,,,,,,,,,,,
2656,837,4478,1542,5912,408,6,,,,,,,,,,,,,,,,,,,,,,,,
2656,837,4478,1542,5912,408,6,,,,,,,,,,,,,,,,,,,,,,,,
2656,837,4478,1542,5912,408,6.5,,,,,,,,,,,,,,,,,,,,,,,,
2656,837,4478,1542,5912,408,6.5,,,,,,,,,,,,,,,,,,,,,,,,
2656,837,4478,1542,5912,408,6.5,,,,,,,,,,,,,,,,,,,,,,,,
2656,837,4478,1542,5912,408,6.5,,,,,,,,,,,,,,,,,,,,,,,,
2656,837,4478,1542,5912,408,6.5,,,,,,,,,,,,,,,,,,,,,,,,
2656,837,4478,1542,5912,408,6.5,,,,,,,,,,,,,,,,,,,,,,,,
55,15,40,0,50,2,2,,,,,,,,,,,,,,,,,,,,,,,,
55,15,40,0,50,2,2,,,,,,,,,,,,,,,,,,,,,,,,
10,0,35,5,30,17,3.5,,,,,,,,,,,,,,,,,,,,,,,,
10,0,35,5,30,17,3.5,,,,,,,,,,,,,,,,,,,,,,,,
1117,279,2409,603,3425,98,4.2,,,,,,,,,,,,,,,,,,,,,,,,
1117,279,2409,603,3425,98,4.2,,,,,,,,,,,,,,,,,,,,,,,,
1117,279,2409,603,3425,98,4.2,,,,,,,,,,,,,,,,,,,,,,,,
1117,279,2409,603,3425,98,4.2,,,,,,,,,,,,,,,,,,,,,,,,
1117,279,2409,603,3425,98,4.2,,,,,,,,,,,,,,,,,,,,,,,,
1117,279,2409,603,3425,98,4.2,,,,,,,,,,,,,,,,,,,,,,,,
1117,279,2409,603,3425,98,4.2,,,,,,,,,,,,,,,,,,,,,,,,
201,5,327,11,188,9,2.2,,,,,,,,,,,,,,,,,,,,,,,,
201,5,327,11,188,9,2.2,,,,,,,,,,,,,,,,,,,,,,,,
305,0,0,0,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,
97,45,97,45,60,3,3.6,,,,,,,,,,,,,,,,,,,,,,,,
1712,45,100,55,50,3,3.3,,,,,,,,,,,,,,,,,,,,,,,,
625,128,589,216,841,0,0,,,,,,,,,,,,,,,,,,,,,,,,
625,128,589,216,841,0,0,,,,,,,,,,,,,,,,,,,,,,,,
625,128,589,216,841,0,0,,,,,,,,,,,,,,,,,,,,,,,,
50,30,55,30,45,1,18,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,14,3,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,14,3,,,,,,,,,,,,,,,,,,,,,,,,
7831,2078,6449,1825,7425,252,73,,,,,,,,,,,,,,,,,,,,,,,,
7831,2078,6449,1825,7425,252,73,,,,,,,,,,,,,,,,,,,,,,,,
7831,2078,6449,1825,7425,252,73,,,,,,,,,,,,,,,,,,,,,,,,
7831,2078,6449,1825,7425,252,73,,,,,,,,,,,,,,,,,,,,,,,,
7831,2078,6449,1825,7425,252,73,,,,,,,,,,,,,,,,,,,,,,,,
7831,2078,6449,1825,7425,252,73,,,,,,,,,,,,,,,,,,,,,,,,
7831,2078,6449,1825,7425,252,73,,,,,,,,,,,,,,,,,,,,,,,,
7831,2078,6449,1825,7425,252,73,,,,,,,,,,,,,,,,,,,,,,,,
7831,2078,6449,1825,7425,252,73,,,,,,,,,,,,,,,,,,,,,,,,
7831,2078,6449,1825,7425,252,73,,,,,,,,,,,,,,,,,,,,,,,,
7831,2078,6449,1825,7425,252,73,,,,,,,,,,,,,,,,,,,,,,,,
7831,2078,6449,1825,7425,252,73,,,,,,,,,,,,,,,,,,,,,,,,
7831,2078,6449,1825,7425,252,73,,,,,,,,,,,,,,,,,,,,,,,,
7831,2078,6449,1825,7425,252,73,,,,,,,,,,,,,,,,,,,,,,,,
7831,2078,6449,1825,7425,252,73,,,,,,,,,,,,,,,,,,,,,,,,
7831,2078,6449,1825,7425,252,73,,,,,,,,,,,,,,,,,,,,,,,,
7831,2078,6449,1825,7425,252,73,,,,,,,,,,,,,,,,,,,,,,,,
7831,2078,6449,1825,7425,252,73,,,,,,,,,,,,,,,,,,,,,,,,
7831,2078,6449,1825,7425,252,73,,,,,,,,,,,,,,,,,,,,,,,,
7831,2078,6449,1825,7425,252,73,,,,,,,,,,,,,,,,,,,,,,,,
7831,2078,6449,1825,7425,252,73,,,,,,,,,,,,,,,,,,,,,,,,
7831,2078,6449,1825,7425,252,73,,,,,,,,,,,,,,,,,,,,,,,,
35,0,55,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,
35,0,55,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,
119,35,360,55,380,15,1.2,,,,,,,,,,,,,,,,,,,,,,,,
119,35,360,55,380,15,1.2,,,,,,,,,,,,,,,,,,,,,,,,
119,35,360,55,380,15,1.2,,,,,,,,,,,,,,,,,,,,,,,,
735,115,689,116,1302,9,4.6,,,,,,,,,,,,,,,,,,,,,,,,
735,115,689,116,1302,9,4.6,,,,,,,,,,,,,,,,,,,,,,,,
735,115,689,116,1302,9,4,,,,,,,,,,,,,,,,,,,,,,,,
35,20,55,30,25,4,6,,,,,,,,,,,,,,,,,,,,,,,,
35,20,55,30,25,4,6.7,,,,,,,,,,,,,,,,,,,,,,,,
83,22,60,10,55,3,1,,,,,,,,,,,,,,,,,,,,,,,,
83,22,60,10,55,3,1,,,,,,,,,,,,,,,,,,,,,,,,
870,206,1616,401,2432,31,4.2,,,,,,,,,,,,,,,,,,,,,,,,
870,206,1616,401,2432,31,4.2,,,,,,,,,,,,,,,,,,,,,,,,
870,206,1616,401,2432,31,4.2,,,,,,,,,,,,,,,,,,,,,,,,
870,206,1616,401,2432,31,4.2,,,,,,,,,,,,,,,,,,,,,,,,
870,206,1616,401,2432,31,4.2,,,,,,,,,,,,,,,,,,,,,,,,
870,206,1616,401,2432,31,4,,,,,,,,,,,,,,,,,,,,,,,,
281,55,500,115,785,24,7.2,,,,,,,,,,,,,,,,,,,,,,,,
281,55,500,115,785,24,7.2,,,,,,,,,,,,,,,,,,,,,,,,
281,55,500,115,785,24,7.2,,,,,,,,,,,,,,,,,,,,,,,,
281,55,500,115,785,24,7.2,,,,,,,,,,,,,,,,,,,,,,,,
154,25,99,50,140,4,2.1,,,,,,,,,,,,,,,,,,,,,,,,
154,25,99,50,140,4,2,,,,,,,,,,,,,,,,,,,,,,,,
20,0,0,0,20,2,8,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,
505,60,1058,116,450,0,0,,,,,,,,,,,,,,,,,,,,,,,,
200,70,417,117,391,17,2.5,,,,,,,,,,,,,,,,,,,,,,,,
200,70,417,117,391,17,2.5,,,,,,,,,,,,,,,,,,,,,,,,
200,70,417,117,391,17,2,,,,,,,,,,,,,,,,,,,,,,,,
1390,291,2075,500,1645,57,4.1,,,,,,,,,,,,,,,,,,,,,,,,
1390,291,2075,500,1645,57,4.1,,,,,,,,,,,,,,,,,,,,,,,,
1390,291,2075,500,1645,57,4.1,,,,,,,,,,,,,,,,,,,,,,,,
1390,291,2075,500,1645,57,4.1,,,,,,,,,,,,,,,,,,,,,,,,
1390,291,2075,500,1645,57,4.1,,,,,,,,,,,,,,,,,,,,,,,,
1390,291,2075,500,1645,57,4.1,,,,,,,,,,,,,,,,,,,,,,,,
237,60,294,77,231,7,5.9,,,,,,,,,,,,,,,,,,,,,,,,
237,60,294,77,231,7,5,,,,,,,,,,,,,,,,,,,,,,,,
786,102,653,119,511,12,6.8,,,,,,,,,,,,,,,,,,,,,,,,
786,102,653,119,511,12,6.8,,,,,,,,,,,,,,,,,,,,,,,,
786,102,653,119,511,12,6.8,,,,,,,,,,,,,,,,,,,,,,,,
270,55,393,60,289,2,1.2,,,,,,,,,,,,,,,,,,,,,,,,
192,50,104,45,73,1,2.6,,,,,,,,,,,,,,,,,,,,,,,,
64,15,60,25,76,5,1,,,,,,,,,,,,,,,,,,,,,,,,
64,15,60,25,76,5,1.5,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,10,2.6,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,10,2.6,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,10,2.6,,,,,,,,,,,,,,,,,,,,,,,,
1036,248,1529,378,896,22,6,,,,,,,,,,,,,,,,,,,,,,,,
1036,248,1529,378,896,22,6.8,,,,,,,,,,,,,,,,,,,,,,,,
1036,248,1529,378,896,22,6,,,,,,,,,,,,,,,,,,,,,,,,
1036,248,1529,378,896,22,6,,,,,,,,,,,,,,,,,,,,,,,,
1036,248,1529,378,896,22,6.8,,,,,,,,,,,,,,,,,,,,,,,,
1036,248,1529,378,896,22,6,,,,,,,,,,,,,,,,,,,,,,,,
1036,248,1529,378,896,22,6,,,,,,,,,,,,,,,,,,,,,,,,
1741,572,3162,660,2101,53,16.6,,,,,,,,,,,,,,,,,,,,,,,,
1741,572,3162,660,2101,53,16.6,,,,,,,,,,,,,,,,,,,,,,,,
1741,572,3162,660,2101,53,16.6,,,,,,,,,,,,,,,,,,,,,,,,
1741,572,3162,660,2101,53,16.6,,,,,,,,,,,,,,,,,,,,,,,,
1741,572,3162,660,2101,53,16,,,,,,,,,,,,,,,,,,,,,,,,
1741,572,3162,660,2101,53,16.6,,,,,,,,,,,,,,,,,,,,,,,,
1741,572,3162,660,2101,53,16,,,,,,,,,,,,,,,,,,,,,,,,
629,65,541,85,354,4,4,,,,,,,,,,,,,,,,,,,,,,,,
629,65,541,85,354,4,4.6,,,,,,,,,,,,,,,,,,,,,,,,
213,15,1410,25,94,23,1.2,,,,,,,,,,,,,,,,,,,,,,,,
213,15,1410,25,94,23,1,,,,,,,,,,,,,,,,,,,,,,,,
792,133,398,77,522,22,7,,,,,,,,,,,,,,,,,,,,,,,,
792,133,398,77,522,22,7.9,,,,,,,,,,,,,,,,,,,,,,,,
792,133,398,77,522,22,7.9,,,,,,,,,,,,,,,,,,,,,,,,
111,20,269,60,60,6,2.6,,,,,,,,,,,,,,,,,,,,,,,,
111,20,269,60,60,6,2,,,,,,,,,,,,,,,,,,,,,,,,
321,83,734,213,697,21,0.6,,,,,,,,,,,,,,,,,,,,,,,,
321,83,734,213,697,21,0.6,,,,,,,,,,,,,,,,,,,,,,,,
321,83,734,213,697,21,0.6,,,,,,,,,,,,,,,,,,,,,,,,
321,83,734,213,697,21,0,,,,,,,,,,,,,,,,,,,,,,,,
321,83,734,213,697,21,0.6,,,,,,,,,,,,,,,,,,,,,,,,
5,0,45,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,
5,0,45,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,
138,50,193,60,314,4,5,,,,,,,,,,,,,,,,,,,,,,,,
138,50,193,60,314,4,5.3,,,,,,,,,,,,,,,,,,,,,,,,
138,50,193,60,314,4,5,,,,,,,,,,,,,,,,,,,,,,,,
1720,178,2787,347,1228,47,9.7,,,,,,,,,,,,,,,,,,,,,,,,
1720,178,2787,347,1228,47,9,,,,,,,,,,,,,,,,,,,,,,,,
1720,178,2787,347,1228,47,9.7,,,,,,,,,,,,,,,,,,,,,,,,
1720,178,2787,347,1228,47,9,,,,,,,,,,,,,,,,,,,,,,,,
1720,178,2787,347,1228,47,9.7,,,,,,,,,,,,,,,,,,,,,,,,
1720,178,2787,347,1228,47,9.7,,,,,,,,,,,,,,,,,,,,,,,,
1720,178,2787,347,1228,47,9,,,,,,,,,,,,,,,,,,,,,,,,
1720,178,2787,347,1228,47,9.7,,,,,,,,,,,,,,,,,,,,,,,,
4689,311,955,76,906,12,6.4,,,,,,,,,,,,,,,,,,,,,,,,
4689,311,955,76,906,12,6.4,,,,,,,,,,,,,,,,,,,,,,,,
4689,311,955,76,906,12,6.4,,,,,,,,,,,,,,,,,,,,,,,,
4689,311,955,76,906,12,6,,,,,,,,,,,,,,,,,,,,,,,,
1249,114,1529,65,228,8,1.8,,,,,,,,,,,,,,,,,,,,,,,,
1249,114,1529,65,228,8,1.8,,,,,,,,,,,,,,,,,,,,,,,,
335,197,218,110,87,15,0,,,,,,,,,,,,,,,,,,,,,,,,
335,197,218,110,87,15,0.2,,,,,,,,,,,,,,,,,,,,,,,,
335,197,218,110,87,15,0,,,,,,,,,,,,,,,,,,,,,,,,
335,197,218,110,87,15,0.2,,,,,,,,,,,,,,,,,,,,,,,,
335,197,218,110,87,15,0,,,,,,,,,,,,,,,,,,,,,,,,
335,197,218,110,87,15,0,,,,,,,,,,,,,,,,,,,,,,,,
2761,782,2263,727,2952,52,1.8,,,,,,,,,,,,,,,,,,,,,,,,
2761,782,2263,727,2952,52,1.8,,,,,,,,,,,,,,,,,,,,,,,,
2761,782,2263,727,2952,52,1.8,,,,,,,,,,,,,,,,,,,,,,,,
2761,782,2263,727,2952,52,1,,,,,,,,,,,,,,,,,,,,,,,,
2761,782,2263,727,2952,52,1.8,,,,,,,,,,,,,,,,,,,,,,,,
2761,782,2263,727,2952,52,1.8,,,,,,,,,,,,,,,,,,,,,,,,
2761,782,2263,727,2952,52,1,,,,,,,,,,,,,,,,,,,,,,,,
2761,782,2263,727,2952,52,1.8,,,,,,,,,,,,,,,,,,,,,,,,
2761,782,2263,727,2952,52,1,,,,,,,,,,,,,,,,,,,,,,,,
2761,782,2263,727,2952,52,1.8,,,,,,,,,,,,,,,,,,,,,,,,
654,55,405,60,374,6,4.3,,,,,,,,,,,,,,,,,,,,,,,,
